FID,Lat,Lng,Score,Q1,Q2,Q3,Q4,Q5,ashcan,awning,bicycle,booth,bridge,building,bulletin board,car,ceiling,chair,column,desk,earth,fence,fountain,glass,grass,lake,lamp,minibike,mountain,person,pier,plant,railing,road,sculpture,sidewalk,signboard,sky,skyscraper,sofa,streetlight,tree,van,wall,water,windowpane
3907,51.516016,-0.062581,6.284456434,1,5.946381284,5.644458381,5.597936454,4.846147413,0,0,0,0,0,0.502855,0,0.080906,0,0,0,0,0,0.047082,0,0,0,0,0,0,0,0,0,0,0,0.203531,0,0.049336,0.001344,0.114945,0,0,0,0,0,0,0,0
3908,51.51519,-0.061986,6.103304374,1,6.064662955,5.788448685,5.524231437,4.939884901,0,0,0,0,0,0.492695,0,0.002137,0,0,0,0,0,0.022887,0,0,0,0,0,0,0,0.004707,0,0,0,0.321277,0,0.059301,0.000879,0.088656,0,0,0,0.006176,0,0,0,0
3909,51.515242,-0.061388,6.060165645,1,3.99978611,4.532421583,5.701864027,4.904449065,0,0,0,0,0,0.345773,0,0.10677,0,0,0,0,0,0.000582,0,0,0,0,0,0,0,5.10E-05,0,0.019309,0,0.199043,0,0.063141,0,0.25607,0,0,0.000176,0,0,0.009059,0,0
3910,51.515293,-0.06079,6.288195081,1,6.447838348,4.854010254,5.524512579,5.245905308,0,0,0,0,0,0.452359,0,0.071762,0,0,0,0,0,0.045941,0,0,0,0,0,0,0,0,0,0,0,0.22282,0,0.051629,0,0.15207,0,0,0,0,0,0.00098,0,0
3911,51.515349,-0.060193,6.364881752,1,5.277957701,4.25547046,5.70111267,5.191976033,0,0,0,0,0,0.415758,0,0.113207,0,0,0,0,0,0.024039,0,0,0,0,0,0,0,0.000195,0,0,0,0.191066,0,0.052414,0,0.197699,0,0,0.000422,0.002473,0.002727,0,0,0
3912,51.515366,-0.059595,5.129532743,1,3.167871201,3.81589693,5.566487372,5.074410855,0,0,0,0,0,0.291117,0,0.114453,0,0,0,0,0,0.003613,0,0,0.026922,0,0,0,0,0.000445,0,0,0.004969,0.257688,0,0.008695,0,0.269699,0,0,0,0.013555,0,0.007383,0,0
3913,51.515326,-0.058997,7.846490465,1,4.88980074,4.81707767,5.640219642,5.273326052,0.001875,0,0,0,0,0.272242,0,0.198648,0,0,0,0,0,0.036797,0,0,0,0,0,0,0,0,0,0,0,0.210609,0,0.009801,0.00093,0.192352,0,0,0,0.07598,0.000688,0,0,0
3914,51.515282,-0.058398,7.48589592,1,6.036797292,5.61966337,5.677486671,4.970285989,0,0,0,0,0,0.437883,0,0.172871,0,0,0,0,0,0.047387,0,0,0,0,0,0,0,0,0,0,0,0.186039,0,0.005914,0.001129,0.147832,0,0,0,0.000805,0,0.000141,0,0
3915,51.515227,-0.057801,7.550587492,1,6.230473288,5.808933052,5.739377004,4.670789381,0.003453,0,0,0,0,0.494301,0,0.177809,0,0,0,0,0,0,0,0,0.007055,0,0,0,0,0,0,0.003523,0.000883,0.173332,0,0.00891,0,0.120254,0,0,0,0,0,0.01048,0,0
3916,51.515169,-0.057204,5.192990435,1,6.38251287,5.15346947,5.542117889,5.368392008,0,0,0,0,0,0.48225,0,0.034223,0,0,0,0,0,4.70E-05,0,0,0,0,0,0,0,0,0,0,0,0.244512,0,0.079516,0,0.158945,0,0,0,0,0,0,0,0
3917,51.515096,-0.056608,8.36148906,1,5.301516794,5.571001577,6.080079543,5.68313124,0,0,0,0,0,0.231227,0,0.068273,0,0,0,0,0.05727,0.043074,0,0,0,0,0,0,0,0,0,0,0.002422,0.205594,0,0.020668,0,0.118371,0,0,0,0.216566,0,0.036535,0,0
3918,51.515902,-0.058919,7.753525227,1,7.941201209,7.400946221,6.482000961,6.461298808,0,0,0,0,0,0.158668,0,0.02218,0,0,0,0,0,0.011391,0,0,0.00018,0,0,0,0,0,0,0.001305,0,0.325473,0,0.07282,0,0.012859,0,0,0,0.381895,0.001137,0.010828,0,0
3919,51.514788,-0.058544,6.791900341,1,4.900442353,4.455505842,5.438234141,4.90154427,0,0,0,0,0,0.313246,0,0.058168,0.084086,0,0,0,0,0,0,0,0,0,0,0,0,0.001449,0,0,0,0.299711,0,0,0.000238,0.127918,0,0,0,0.007395,0.056441,0.04118,0,0
3920,51.515604,-0.062077,4.035355871,1,5.431541257,4.288804718,5.700104493,5.649431681,0,0,0,0,0,0.409082,0,0.00066,0,0,0,0,0,0.006293,0,0,0,0,0,0,0,0,0,5.10E-05,0.000832,0.281207,0,0.084199,0,0.193344,0,0,0.005742,0.012379,0,6.60E-05,0,0
3921,51.515658,-0.061479,6.466322312,1,5.026880996,4.000042918,5.730419793,4.984155356,0,0,0,0,0,0.386453,0,0.133035,0,0,0,0,0,0.006629,0,0,0,0,0,0,0,0.006156,0,0,0,0.210652,0,0.04152,0.004309,0.207688,0,0,0,0.003559,0,0,0,0
3922,51.515711,-0.060882,5.706423262,1,4.8285624,3.825689216,5.729629822,5.063106386,0.00016,0,0,0,0,0.371055,0,0.115621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244574,0,0.028719,0.000184,0.238348,0,0,0,0.00134,0,0,0,0
3923,51.515765,-0.060284,6.082148896,1,3.006933522,4.268101822,5.612129694,4.965619956,0.000156,0,0,0,0,0.31307,0,0.158465,0,0,0,0,0,0.018305,0,0,0,0,0,0,0,0.002332,0,0,0,0.216898,0,0.014375,0,0.264914,0,0,0,0.004812,0,0.006578,0,0
3924,51.51582,-0.059687,6.210701147,1,5.512992654,4.768550647,5.704877498,5.793367793,0,0,0,0,0,0.414801,0,0.085012,0,0,0,0,0,9.40E-05,0,0,0,0,0,0,0,0,0,0.000156,0,0.203586,0,0.052977,0,0.157602,0,0,0.000387,0.031191,0.004547,0.04532,0,0
3925,51.515939,-0.058493,8.222934953,1,6.610001069,5.407495656,5.938419807,5.227230289,0,0,0,0,0,0.426324,0,0.234551,0,0,0,0,5.90E-05,0,0,0,0.005781,0,0,0,0,0,0,0.000398,0,0.134949,0,0.009148,0,0.138691,0,0,0,0.045258,0,0.00484,0,0
3926,51.51599,-0.057895,5.363364539,1,5.103659317,4.832429553,5.443180511,5.251667496,0,0,0,0,0,0.414594,0,0.000957,0,0,0,0,0,0.086844,0,0,0,0,0,0,0,0,0,0.007871,0,0.245598,0,0.104043,0,0.133297,0,0,0,0.006309,0,0,0,0
3927,51.516036,-0.057297,4.921871173,1,6.042646673,5.691334078,5.518492059,5.469923434,0,0,0,0,0,0.472328,0,0.009641,0,0,0,0,0,0.03523,0,0,0,0,0,0,0,0.000832,0,0,0,0.274289,0,0.053625,0.00377,0.145793,0,0,4.30E-05,0.000633,0,0,0,0
3928,51.516588,-0.060757,6.165950021,1,4.622267382,4.31515957,5.509249947,5.137950979,0,0,0,0,0,0.295078,0,0.059391,0,0,0,0,0,2.30E-05,0,0,0,0,0,0,0,0.001047,0,0,0,0.286512,0,0.050711,0.007184,0.17268,0,0,0.00366,0.015066,0,0.107207,0,0
3929,51.51664,-0.060159,6.696369149,1,6.22498032,6.192101677,5.702108668,4.577777572,0,0,0,0,0,0.519687,0,0.122094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178539,0,0.031789,0,0.131855,0,0,0,0.001125,1.20E-05,0.014898,0,0
3930,51.516693,-0.059561,7.359041302,1,7.038914287,5.58175157,5.656782691,5.571051948,0,0,0,0,0,0.294945,0,0.14459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022824,0,0,0,0.157582,0,0.020973,0,0.187281,0,0,0,0.124102,0,0.047703,0,0
3931,51.516747,-0.058964,6.296485781,1,4.678587284,5.210215481,5.752399452,5.002418039,0,0,0,0,0,0.346527,0,0.189457,0,0,0,0,0.001938,0,0,0,0.000551,0,0,0,0,0.002008,0,0.059613,0,0.17393,0,0.003148,0,0.213754,0,0,0,0.009074,0,0,0,0
3932,51.516798,-0.058366,6.097907722,1,6.243512489,6.088269473,5.509988563,4.522514655,0,0,0,0,0,0.542938,0,0.110145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208191,0,0.039746,0,0.09898,0,0,0,0,0,0,0,0
3933,51.516849,-0.057768,5.89639128,1,5.987106018,6.168578288,5.507619263,4.708208964,0,0,0,0,0,0.542293,0,0.048871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258012,0,0.033852,0,0.080922,0,0,0,0,0.003691,0,0,0
3934,51.517405,-0.060963,6.045116453,1,6.118453937,5.970082847,5.644068998,5.703465561,0.001598,0,0,0,0,0.494566,0,0,0,0,0,0,0,0.002516,0,0,0,0,0,0,0,0.00973,0,0.018449,0,0.199422,0,0.145465,0.001656,0.076211,0,0,0.000203,0.00509,0,0,0,0
3935,51.518216,-0.061296,5.491344998,1,6.331710786,4.615232391,5.306798401,4.991736366,0,0,0,0,0,0.209305,0,2.30E-05,0,0,0,0,0,0.22125,0,0,0,0,0,0,0,0,0,0,0,0.013477,0,0.018934,0.09782,0.184723,0,0,0,0.140852,0,0.054117,0,0
3936,51.518077,-0.06188,6.299471025,1,5.978289054,5.605593027,5.316828643,5.683441489,0,0,0,0,0,0.263934,0,0.077727,0,0,0,0,0.006613,0.002578,0,0,0.012469,0,0,0,0,0,0,0,0,0.143973,0,0.110723,0.00582,0.214562,0,0,0,0.092043,0,0.069559,0,0
3937,51.51794,-0.062464,6.299471025,1,5.978289054,5.605593027,5.316828643,5.683441489,0,0,0,0,0,0.263934,0,0.077727,0,0,0,0,0.006613,0.002578,0,0,0.012469,0,0,0,0,0,0,0,0,0.143973,0,0.110723,0.00582,0.214562,0,0,0,0.092043,0,0.069559,0,0
3938,51.518686,-0.061527,6.101085147,1,5.368211919,4.383787661,5.434508844,6.041404515,0,0,0.001926,0,0,0.100715,0,0.071281,0,0,0,0,0,0,0,0,0,0,0,0.000141,0,0.001977,0,0,0.013855,0.349734,0,0.042316,0,0.270246,0,0,3.90E-05,0.134766,0,0.004422,0,0
3939,51.516503,-0.06391,5.67783664,1,6.245586083,5.997494389,5.344115264,4.45670946,0,0,0,0,0,0.61316,0,0.046148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139078,0,0.094609,0.003539,0.098582,0,0,0,0.002133,0,0,0,0
3940,51.516623,-0.062898,7.777847072,1,6.621787096,6.172644054,5.853680273,5.28263329,0.000355,0,0,0,0,0.468098,0,0.162566,0,0,0,0,0,0,0,0,0,0,0,0.003645,0,0,0,0,0,0.146145,0,0.000902,0.004199,0.150371,0,0,0,0.05648,0,0.007238,0,0
3941,51.517795,-0.051166,4.38823186,1,3.902733823,3.880252281,4.891733587,5.718350702,0,0,0,0,0,0.161777,0,0.074836,0,0,0,0,2.70E-05,0.004859,0,0,0.016098,0,0,0,0,0,0,0.01882,0,0.344758,0,0.000625,0,0.356941,0,0,0,0.00259,0,0.018668,0,0
3942,51.517412,-0.04916,5.149824583,1,3.591573364,3.92417398,5.094004784,4.671813714,0,0,0,0,0,0.225914,0,0.080984,0,0,0,0,0,0,0,0,0.006004,0,0,0,0,0,0,0.00077,0,0.332453,0,0.035672,0,0.303414,0,0,0.001199,0.01359,0,0,0,0
3943,51.517387,-0.04856,5.904612218,1,4.860524919,5.063650274,5.492564282,5.30709312,0,0,0,0,0,0.036891,0,0.011828,0,0,0,0,0,0.034438,0,0,0.055742,0,0,0,0,0,0,0.001203,0.047875,0.265598,0,0.051109,0,0.255613,0,0,0.002582,0.179645,0,1.20E-05,0,0
3944,51.51798,-0.049097,5.112335971,1,3.34670339,4.085059312,5.530081418,4.939015843,0,0,0,0,0,0.266488,0,0.057727,0,0,0,0,0.002281,0.016324,0,0,0.003676,0,0,0,0,0,0,0.001164,0,0.204789,0,0.141773,0,0.267793,0,0,0.009273,0.022449,0,0,0,0
3945,51.517954,-0.048498,8.380072158,1,6.789679995,5.931520746,6.154335004,5.956098652,0,0,0,0,0,0.033578,0,0.025371,0,0,0,0,0.000133,0.071348,0,0,0.065555,0,0,0,0,0,0,0.000105,0,0.272746,0,0.038121,0.000406,0.103613,0,0,0.000504,0.361785,0,0,0,0
3947,51.517511,-0.054518,5.897480773,1,4.500499806,5.147173347,5.816547628,5.206387707,0,0,0,0,0,0.361855,0,0.17641,0,0,0,0,0,0.011965,0,0,0.004039,0,0,0,0,0,0,0,0,0.156828,0,0.038938,0,0.228234,0,0,0,0.009539,0.00027,0.011605,0,0
3948,51.517675,-0.054109,5.897480773,1,4.500499806,5.147173347,5.816547628,5.206387707,0,0,0,0,0,0.361855,0,0.17641,0,0,0,0,0,0.011965,0,0,0.004039,0,0,0,0,0,0,0,0,0.156828,0,0.038938,0,0.228234,0,0,0,0.009539,0.00027,0.011605,0,0
3949,51.517913,-0.054528,6.768820737,1,5.191207494,4.981310686,5.725664168,5.326913782,0,0,0,0,0,0.403449,0,0.130098,0,0,0,0,0,0.049156,0,0,0,0,0,0,0,0.004938,0,0,0,0.185309,0,0.018547,0,0.188043,0,0,0.000402,0,0,0.020059,0,0
3950,51.519851,-0.055465,5.990573708,1,5.584649009,4.403147506,5.482675536,5.743283274,0,0,0,0,0,0.115648,0,0.082117,0,0,0,0,0,0.010152,0,0,0,0,0,0,0,0.000699,0,0,0,0.326141,0,0.048367,0.000434,0.283633,0,0,0,0.116152,0,0.006695,0,0
3951,51.519958,-0.054875,8.290376515,1,5.835427917,5.44894819,5.91553258,6.063824349,0,0,0,0,0,0.039871,0,0.008547,0,0,0,0,0,0.017809,0,0,0.004715,0,0,0,0.003207,0.000152,0,0.000691,0,0.338617,0,0.045301,0.00032,0.143293,0,0,0,0.312121,0.078441,0.006902,0,0
3952,51.523039,-0.050199,5.623306125,1,4.461421368,3.508393237,5.494008661,4.946933468,0,0,0,0,0,0.35373,0,0.034145,0,0,0,0,0,0.06175,0,0,0,0,0,0,0,0,0,0,0,0.284336,0,0.012645,0,0.222789,0,0,0,0,0.030605,0,0,0
3953,51.521548,-0.057974,8.416502383,1,6.330307528,5.715932865,6.424417481,6.00327087,0,0,0,0,0,0.190633,0,0.054094,0,0,0,0,0.055203,0.002387,0,0,0.020855,0,0,0,0,0.001367,0,0.000648,0,0.177668,0,0.121004,0,0.073578,0,0,0,0.273113,0,0.029449,0,0
3954,51.52213,-0.058107,5.690079681,1,4.700500393,4.877921487,5.424809212,5.779598234,0,0,0,0,0,0.198945,0,0.019426,0,0,0,0,0,0.002203,0,0,0,0,0,0,0,0,0,0,0,0.319027,0,0.064242,0.000211,0.258871,0,0,0.001652,0.07102,0,0.052926,0,0
3955,51.522725,-0.058185,7.786250025,1,4.853409549,5.514248813,5.790652656,5.708674429,0,0,0,0,0,0.221438,0,0.102617,0,0,0,0,0,0.048699,0,0,0.015387,0,0,0,0,0,0,0.016328,0.003703,0.183309,0,0.021539,0,0.13191,0,0,0,0.162137,0,0.092934,0,0
3956,51.523321,-0.058255,6.162858932,1,5.649123118,5.684726824,5.406927976,5.45351138,0,0,0,0,0,0.268867,0,0.007465,0,0,0,0,0.039355,0.001637,0,0,0,0,0,0,0,0,0,0.028996,0,0.155984,0,0.123797,0,0.223496,0,0,0,0.090082,0,0.052688,0,0
3957,51.523855,-0.056491,4.330714515,1,4.724230576,4.275779087,5.544674873,5.438481453,0,0,0,0,0.035355,0.364586,0,0.00116,0,0,0,0,0.003199,0.041523,0,0,0,0,0,0,0,3.50E-05,0,0.001879,0,0.259277,0,0.105297,8.00E-06,0.169875,0,0,0,0,0,0.017805,0,0
3958,51.523771,-0.055897,5.931240042,1,5.8912492,5.747626502,5.60885239,4.732271171,0,0,0,0,0,0.521242,0,0.039668,0,0,0,0,0,0,0,0,0.004691,0,0,0,0,0,0,0,0,0.283438,0,0.010871,0,0.134637,0,0,0,0.00509,0,0.000363,0,0
3959,51.52416,-0.060367,7.850774099,1,5.841733125,6.869718487,5.936750946,5.82706597,0,0,0,0,0,0.019617,0,0.025949,0,0,0,0,0.000562,0.009258,0,0,0.029809,0,0,0,0,0,0,0.006867,0.01348,0.178973,0,0.077031,0.000324,0.176156,0,0,0.006961,0.366664,0,0,0,0
3960,51.5242,-0.059768,7.338842008,1,6.025173123,6.094903281,6.049411634,6.763361524,0,0,0,0,0,0.070391,0,0.123477,0,0,0,0,0,0.034301,0,0,0,0,0,0,0,0,0,0,0,0.219109,0,0.053324,0.007703,0.152305,0,0,0.000633,0.325781,0,0.007816,0,0
3961,51.524211,-0.059169,3.899256383,1,5.014502035,3.455804591,5.592720791,4.967410004,0,0,0,0,0,0.380734,0,0.010117,0,0,0,0,0.000121,0.048871,0,0,0,0,0,0,0,0,0,0,0,0.235688,0,0.09093,0.011191,0.21398,0,0,0,0.004129,0,0,0,0
3962,51.524191,-0.058569,4.49047852,1,4.389081977,3.386575361,4.800103655,5.16949905,0,0,0,0,0,0.139062,0,0.003211,0,0,0,0,0,0.023516,0,0,0,0,0,0,0,0,0,0,0,0.392875,0,0.025031,0.007852,0.333727,0,0,0.000152,0.037129,0,0.037445,0,0
3963,51.52427,-0.057976,7.134518694,1,4.762055492,5.573207598,5.577513614,5.502602243,0,0,0,0,0,0.203547,0,0.1085,0,0,0,0,0.000809,0.083742,0,0,0,0,0,0,0,0,0,0.000289,0,0.20641,0,0.011812,0.000176,0.267578,0,0,0,0.105988,0,0,0,0
3964,51.524494,-0.057422,5.579778714,1,6.133746124,5.821583726,5.61332501,4.987469583,0,0,0,0,0,0.509742,0,0.021809,0,0,0,0,0,0.011195,0,0,0,0,0,0,0,0.009785,0,0,0,0.264203,0,0.040547,0.001883,0.128219,0,0,0,0.001172,0,0,0,0
3965,51.519122,-0.063112,6.222963254,1,6.3769728,5.74696944,5.532094614,4.989270104,0,0,0,0,0,0.524574,0,0.10066,0,0,0,0,0,8.60E-05,0,0,0,0,0,0,0,0,0,0,0,0.17052,0,0.091535,0.024316,0.08,0,0,0,0.002164,0,0.000363,0,0
3966,51.519259,-0.062528,7.919061404,1,5.616487562,5.052169899,6.106998288,6.118599119,1.60E-05,0,0,0,0,0.171207,0,0.218094,0,0,0,0,0,0.011344,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.000855,0,0.206906,0,0,0,0.184496,0.004094,0.052848,0,0
3967,51.522029,-0.064683,7.34556761,1,5.516940279,5.096493111,6.18745805,5.937926704,0,0,0,0,0,0.144312,0,0.00118,0,0,0,0,0.007703,0.024125,0,0,0.020262,0,0,0.01575,0,0,0,4.70E-05,0.054918,0.212477,0,0.023555,0,0.17134,0,0,0,0.25941,0,0.033801,0,0
3968,51.521392,-0.061654,5.621128562,1,5.412192315,5.026141556,5.690255438,6.152386001,0,0,0,0,0,0.036773,0,0.039809,0,0,0,0,0.015555,0.02116,0,0,0,0,0,0,0,0,0,0.028066,0,0.126102,0,0.208492,0.000898,0.257113,0,0,0,0.180391,0.019156,0.066484,0,0
3969,51.521958,-0.061837,4.553609771,1,4.995884403,3.720517897,5.556613183,5.107803865,0,0,0,0,0,0.324273,0,0.002918,0,0,0,0,0,0.004426,0,0,0,0,0,0,0,0,0,0.085074,0,0.244078,0,0.089715,0,0.211289,0,0,0,0.025637,0,0.010215,0,0
3970,51.522545,-0.061961,5.428329904,1,6.202524942,4.979054248,5.656507524,5.974627595,0.000445,0,0,0,0,0.452844,0,0.005516,0,0,0,0,0,0.006457,0,0,0,0,0,0,0,0,0,0.00984,0,0.197559,0,0.102785,0,0.182492,0,0,1.60E-05,0.032754,0,0.00927,0,0
3971,51.522665,-0.062727,4.375731325,1,3.745280142,3.471499828,5.511576868,5.114534368,0.001008,0,0,0,0,0.300828,0,0.059254,0,0,0,0,0,0.007277,0,0,0,0,0,0,0,0,0,0.01357,0,0.263793,0,0.06498,0.001422,0.251484,0,0,0,0.017551,0,0.017797,0,0
3972,51.522075,-0.062677,4.132841322,1,4.414740298,5.318129335,4.953669337,5.563341711,0,0,0,0,0,0.196875,0,0.110207,0,0,0,0,0,0.004781,0,0,0,0,0,0,0,0.000816,0,0.031859,0,0.157047,0,0.075719,0.000754,0.341188,0,0,0.000289,0.004766,0,0.075699,0,0
3973,51.523825,-0.063314,5.0254818,1,4.203647197,4.575199893,4.96488825,5.446662565,0,0,0,0,0.018242,0.116477,0,0.006371,0,0,0,0,0,0.000191,0,0,0,0,0,0,0,0,0,0.000488,0.004281,0.265152,0,0.098887,0.042766,0.304461,0,0,0.005047,0.053387,0,0.059938,0,0
3974,51.520343,-0.063783,5.287324059,1,4.677651934,3.744934965,5.124708956,5.670498309,0,0,0,0,0,0.14552,0,0.021414,0,0,0,0,0,8.20E-05,0,0,0.001105,0,0,0,0,0.000926,0,0.009582,0,0.375574,0,0.030445,3.90E-05,0.311723,0,0,5.10E-05,0.082027,0.021465,4.30E-05,0,0
3975,51.520421,-0.063188,7.626535931,1,5.436029197,4.8751388,5.918460446,6.233927887,0,0,0,0,0,0.192434,0,0.072434,0,0,0,0,0,0.035836,0,0,0.008918,0,0,0,0,0.004492,0,0,0.024145,0.174676,0,0.124289,0,0.169121,0,0,0.000988,0.169051,0,0.003516,0,0
3976,51.520469,-0.06259,6.11845107,1,4.652471935,5.423677776,5.359578575,5.677878937,0,0,0,0,0,0.147055,0,0.110738,0,0,0,0,0,0.06432,0,0,0.002965,0,0,0,0,0,0,0,0,0.177461,0,0.106102,0.009754,0.293738,0,0,0,0.082863,0,0.002293,0,0
3977,51.520592,-0.069346,7.645617728,1,5.439509017,4.845697536,6.233358731,5.977334284,0,0,0,0,0,0.171836,0,0.001824,0,0,0,0,0,0.003445,0,0,0.058172,0,0,0,0,0,0,0.000941,0.057852,0.248566,0,0.072887,0,0.187121,0,0,0,0.193504,0,0.003852,0,0
3978,51.520474,-0.068758,6.289911464,1,5.953967495,5.127365088,5.318193775,5.579340991,0,0,0,0,0,0.285352,0,0.014266,0,0,0,0,0,0.045664,0,0,0.033684,0,0,0,0,0,0,0.009184,0.048059,0.174031,0,0.121633,0.001141,0.194734,0,0,0.000211,0.067984,0,2.70E-05,0,0
3979,51.520414,-0.068161,6.65480475,1,6.586275618,5.386821377,5.676549884,5.48781126,0,0,0,0,0,0.429996,0,0.0785,0,0,0,0,0,0.087691,0,0,7.00E-05,0,0,0,0,0,0,0.015336,0,0.152906,0,0.074781,4.00E-06,0.136477,0,0,0.000133,0.023543,0,0.000285,0,0
3980,51.52036,-0.067563,6.265840744,1,6.618964526,5.242108411,5.666393204,5.190126239,0,0,0,0,0,0.464867,0,0.099875,0,0,0,0,0,0.029102,0,0,0,0,0,0,0,0,0,0.004883,0.003664,0.125785,0,0.094027,0.000383,0.171883,0,0,0.000367,0.003035,0,0,0,0
3981,51.526578,-0.046321,7.60371737,1,5.969470696,6.351542363,5.642221049,5.614227892,0,0,0,0,0,0.265465,0,0.141043,0,0,0,0,0,0.003129,0,0,0.034648,0,0,0,0.001379,0,0,0.012953,0.050277,0.186742,0,0.050961,0,0.084723,0,0,0,0.16868,0,0,0,0
3982,51.523388,-0.043443,5.553214987,1,5.359807302,5.359789831,5.840846984,5.095485799,0,0,0,0,0,0.396504,0,0.189797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003012,0.004148,0.156031,0,0.005309,0,0.225348,0,0,0,0.005973,0,0,0,0
3983,51.51644,-0.042121,6.348272874,1,5.183260755,5.66973267,5.387750062,4.918750354,0,0,0,0,0,0.017695,0,4.70E-05,0,0,0,0,0,0.00334,0,0,0.076875,0,0,0,0.000602,9.00E-05,0,0,0.09259,0.17909,0,0.078418,0,0.243188,0,0,0,0.248215,0,0.059852,0,0
3984,51.516036,-0.041678,6.224060611,1,5.438435259,5.534290305,5.70824805,5.815224303,0,0,0,0,0,0.036766,0,0.133508,0,0,0,0,0,0.026387,0,0,0.080324,0,0,0,0,0,0,2.00E-05,0.000406,0.128086,0,0.067602,0.000574,0.286328,0,0,0.003648,0.194125,0,0,0,0
3985,51.51537,-0.039594,5.656343937,1,4.567319817,3.698030899,5.582547934,4.806022523,0,0,0,0,0,0.353355,0,0.119602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278965,0,0.014887,0,0.233191,0,0,0,0,0,0,0,0
3986,51.51477,-0.039574,6.439058658,1,3.70317365,4.388311015,5.586537178,5.161857887,0,0,0,0,0,0.300953,0,0.167242,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009219,0,0,0,0.199957,0,0.003527,0,0.24902,0,0,0,0.022379,0,0.047703,0,0
3987,51.514179,-0.039657,6.292594368,1,5.909508724,5.004004114,5.634429608,5.305030507,0,0,0,0,0,0.473266,0,0.067598,0,0,0,0,0,0.016109,0,0,0,0,0,0,0,0,0,0,0,0.219074,0,0.060035,0,0.162375,0,0,0,0.001543,0,0,0,0
3988,51.514853,-0.071516,4.556720764,1,4.405935768,5.565507977,5.535619077,4.86212388,0,0,0.00725,0,0,0.334707,0,0.001836,0,0,0,0,0,0.052211,0,0,0,0,0,0,0,0.001668,0,0,0,0.20282,0,0.19732,0,0.19802,0,0,0,0,0,0.004168,0,0
3989,51.514403,-0.071125,6.226125391,1,6.216457083,5.584055603,5.495307755,5.4417954,0,0,0,0,0,0.481156,0,0.022402,0,0,0,0,0,2.70E-05,0,0,0,0,0,0,0,0.001258,0,0.00132,0,0.243605,0,0.145797,0.000285,0.05732,0,0,0,0,0,0.045297,0,0
3990,51.513968,-0.070712,6.562298955,1,4.911199098,4.773501677,5.560423672,5.564213949,0,0,0,0,0,0.370031,0,0.001332,0,0,0,0,0,0,0,0,0,0,0,0.001258,0,0.000723,0,0,0,0.354531,0,0.085199,0.00373,0.159039,0,0,0,0,0,0,0,0
3991,51.513487,-0.070354,7.724095134,1,6.726462669,6.878132149,5.787765852,5.645073271,0,0,0,0,0,0.336984,0,0.131191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21127,0,0,0,0.082973,0,0,0,0.166004,0.071508,0,0,0
3992,51.513016,-0.069983,5.525187462,1,6.274086529,5.755404309,5.623482106,4.583334748,0,0,0,0,0,0.532938,0,0.124383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002176,0,0,0,0.258262,0,0.018754,0,0.063488,0,0,0,0,0,0,0,0
3993,51.512272,-0.067611,6.01434123,1,6.289010544,6.214879444,5.523811593,5.529535289,0.003188,0,0,0,0,0.45652,0,0.006238,0,0,0,0,0,0.019344,0,0,0,0,0,0,0,0,0,0,0,0.322344,0,0.091336,0,0.093031,0,0,8.00E-06,0,0.000387,0,0,0
3994,51.512867,-0.067684,6.090687316,1,6.389700336,5.74893608,5.691025606,5.495461256,0,0,0,0,0,0.496938,0,0.061418,0,0,0,0,0,0.00018,0,0,0.029637,0,0,0,0,0,0,0.074133,0,0.163066,0,0.09643,0,0.077895,0,0,0,0,0,0,0,0
3995,51.513456,-0.067797,5.866444539,1,5.049326983,4.080528852,5.591582371,4.727481914,0,0,0,0,0,0.305086,0,0.006238,0,0,0,0,0.000375,0.043125,0,0,0,0,0,0,0,0,0,0,0.004195,0.238848,0,0.072062,0,0.210594,0,0,0,0.058988,0,0.058387,0,0
3996,51.514053,-0.067856,6.705330056,1,5.875753162,4.83595253,5.722593215,4.975138894,0,0,0,0,0,0.444797,0,0.117762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249203,0,0,0.005062,0.121492,0,0,0,0,0,0.061684,0,0
3997,51.51465,-0.067915,5.570314085,1,6.18579806,6.039364234,5.06711512,4.508117142,0,0,0,0,0,0.69557,0,0.001316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000117,0,0,0,0.142727,0,0.100027,0.00091,0.053141,0,0,0,0,0,0,0,0
